date,store_id,area,is_urban,income_level,store_size,storage_capacity,product_id,category,subcategory,base_price,margin,discount,is_promotional_period,credit_limit,customer_footfall,stock,seasonal_factor,festival_boost,actual_demand,daily_revenue,stock_days_remaining,competitor_price
2024-09-25 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1529,Fresh Produce,Fruits,114.77,16.81,11,False,82500,51,200,0.8,1.0,13,1298.04,22,117.87
2024-09-25 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0140,Personal Care,Healthcare,207.73,24.15,5,False,90000,52,167,0.8,1.0,8,1645.26,8,215.62
2024-09-26 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0261,Personal Care,Healthcare,185.84,15.0,12,True,90000,65,106,0.8,1.0,6,1003.55,18,187.95
2024-09-26 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1910,Personal Care,Cosmetics,286.59,22.82,9,False,50000,48,146,0.8,1.0,8,2178.08,11,274.13
2024-09-26 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0737,Fresh Produce,Dairy,91.11,13.51,1,False,50000,41,358,0.8,1.0,24,2164.78,26,89.07
2024-09-26 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0327,Personal Care,Cosmetics,225.84,21.79,0,False,90000,54,55,0.8,1.0,7,1517.65,25,236.72
2024-09-26 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1740,Home Essentials,Storage,192.75,10.45,12,False,50000,60,126,0.8,1.0,14,2590.57,16,198.46
2024-09-26 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1455,Groceries,Staples,183.19,14.05,2,False,82500,48,74,0.8,1.0,9,1582.73,23,180.38
2024-09-26 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1789,Groceries,Beverages,71.76,11.53,13,False,50000,53,326,0.8,1.0,17,1049.12,8,68.25
2024-09-26 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1801,Groceries,Beverages,171.97,9.88,0,False,50000,53,451,0.8,1.0,23,3480.6,21,171.49
2024-09-27 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P1114,Groceries,Snacks,47.48,10.59,14,False,40000,44,241,0.8,1.0,13,611.11,19,47.67
2024-09-27 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0792,Personal Care,Healthcare,262.38,24.54,14,False,50000,50,147,0.8,1.0,9,2054.46,11,257.31
2024-09-27 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1284,Groceries,Beverages,112.52,8.19,6,False,82500,63,264,0.8,1.0,18,1741.74,10,116.5
2024-09-27 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0001,Home Essentials,Storage,72.47,12.4,13,True,90000,53,113,0.8,1.0,12,817.49,11,69.17
2024-09-28 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1659,Groceries,Snacks,67.36,10.17,8,False,50000,60,125,0.8,1.0,13,814.42,15,68.13
2024-09-28 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1433,Groceries,Snacks,33.14,8.26,2,False,82500,54,315,0.8,1.0,17,523.89,22,32.82
2024-09-28 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0092,Personal Care,Cosmetics,247.18,21.07,5,False,90000,63,122,0.8,1.0,12,2521.26,22,237.37
2024-09-28 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P1076,Home Essentials,Kitchen,210.77,19.28,10,True,40000,45,119,0.8,1.0,8,1669.27,18,204.31
2024-09-29 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P1137,Personal Care,Cosmetics,73.89,24.76,1,False,40000,35,157,0.8,1.0,8,549.75,22,75.31
2024-09-29 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0012,Groceries,Snacks,71.4,9.71,0,False,90000,63,203,0.8,1.0,12,822.56,13,73.32
2024-09-29 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0720,Home Essentials,Cleaning,56.75,14.39,11,True,50000,48,182,0.8,1.0,10,544.84,19,53.98
2024-09-29 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0401,Home Essentials,Storage,83.37,19.11,0,False,50000,42,134,0.8,1.0,10,800.33,10,87.06
2024-09-29 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0481,Personal Care,Healthcare,283.32,21.1,10,False,50000,41,191,0.8,1.0,11,2773.73,24,288.61
2024-09-29 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0670,Groceries,Snacks,70.98,14.1,10,False,50000,45,195,0.8,1.0,19,1240.77,18,68.53
2024-09-29 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P0916,Groceries,Snacks,137.04,14.96,12,False,40000,40,78,0.8,1.0,6,723.55,7,139.25
2024-09-29 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1776,Personal Care,Healthcare,56.64,16.54,3,False,50000,51,77,0.8,1.0,10,509.79,23,56.57
2024-09-29 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0389,Groceries,Snacks,136.75,12.12,0,False,90000,66,428,0.8,1.0,25,3076.94,15,141.2
2024-09-29 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0705,Groceries,Snacks,50.94,12.85,5,True,50000,60,345,0.8,1.0,20,916.92,14,50.83
2024-09-30 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1343,Fresh Produce,Vegetables,43.8,19.6,1,False,82500,50,249,0.8,1.0,20,788.46,20,45.41
2024-09-30 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0042,Home Essentials,Kitchen,234.88,14.92,4,False,90000,64,294,0.8,1.0,18,3847.39,22,236.45
2024-09-30 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0730,Groceries,Staples,136.63,14.46,9,False,50000,54,153,0.8,1.0,18,2385.61,18,139.66
2024-09-30 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1979,Fresh Produce,Vegetables,85.08,14.98,2,False,50000,51,157,0.8,1.0,12,959.71,24,85.67
2024-09-30 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1498,Personal Care,Cosmetics,52.0,19.79,15,False,82500,57,79,0.8,1.0,7,353.1,13,51.96
2024-10-01 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0220,Personal Care,Cosmetics,130.31,21.6,3,False,90000,102,196,0.827,1.3,13,1609.33,24,135.47
2024-10-01 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P0899,Fresh Produce,Vegetables,65.57,15.29,13,False,40000,56,224,0.827,1.3,20,1245.79,17,63.12
2024-10-01 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1751,Fresh Produce,Dairy,149.83,16.37,5,False,50000,89,281,0.827,1.3,18,2589.02,25,154.62
2024-10-02 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0057,Personal Care,Cosmetics,288.9,15.79,9,False,90000,81,109,0.827,1.3,10,2484.5,7,299.45
2024-10-02 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0018,Fresh Produce,Dairy,149.48,19.76,2,False,90000,76,813,0.827,1.3,39,5188.5,20,143.51
2024-10-03 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1985,Personal Care,Hygiene,185.29,20.28,14,False,50000,62,111,0.827,1.3,15,2501.41,30,179.03
2024-10-03 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1844,Personal Care,Cosmetics,94.73,22.45,3,False,50000,79,133,0.827,1.3,7,603.41,7,93.08
2024-10-03 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0710,Personal Care,Healthcare,289.64,20.27,8,False,50000,57,93,0.827,1.3,10,2896.39,20,283.66
2024-10-03 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0163,Home Essentials,Storage,71.01,17.24,15,False,90000,73,143,0.827,1.3,13,784.64,7,73.8
2024-10-03 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0221,Fresh Produce,Fruits,126.18,17.64,0,False,90000,76,522,0.827,1.3,27,2929.82,27,120.07
2024-10-03 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1885,Fresh Produce,Dairy,123.47,16.64,0,False,50000,70,379,0.827,1.3,29,3043.44,13,129.42
2024-10-03 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1296,Fresh Produce,Vegetables,32.6,13.45,6,False,82500,67,360,0.827,1.3,27,871.41,26,33.86
2024-10-03 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1208,Home Essentials,Kitchen,221.45,15.45,9,True,82500,90,389,0.827,1.3,21,4557.5,11,213.18
2024-10-04 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P1127,Fresh Produce,Fruits,121.93,13.86,14,False,40000,57,495,0.827,1.3,29,3111.75,10,126.45
2024-10-05 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0006,Personal Care,Cosmetics,275.17,15.7,12,False,90000,94,258,0.827,1.3,17,4490.78,22,261.8
2024-10-06 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1675,Personal Care,Healthcare,170.92,20.43,3,False,50000,83,126,0.827,1.3,8,1203.24,9,177.26
2024-10-06 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1469,Home Essentials,Kitchen,242.81,13.95,4,False,82500,70,163,0.827,1.3,12,2564.07,7,243.26
2024-10-06 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P1066,Personal Care,Hygiene,194.81,23.28,14,False,40000,64,84,0.827,1.3,4,670.15,11,190.96
2024-10-06 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1797,Groceries,Snacks,135.76,13.27,6,False,50000,71,248,0.827,1.3,12,1547.72,7,137.89
2024-10-07 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P1196,Groceries,Snacks,195.86,9.0,14,False,40000,49,281,0.827,1.3,22,4050.43,9,187.98
2024-10-07 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1391,Fresh Produce,Fruits,81.02,14.96,5,False,82500,90,633,0.827,1.3,35,2410.37,28,81.13
2024-10-07 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P0900,Home Essentials,Storage,130.31,16.7,0,False,40000,46,269,0.827,1.3,16,1855.64,16,129.08
2024-10-08 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0547,Fresh Produce,Fruits,36.14,14.32,14,False,50000,82,530,0.827,1.3,36,1235.95,12,36.62
2024-10-08 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P1107,Personal Care,Cosmetics,209.29,20.05,12,False,40000,64,139,0.827,1.3,10,2009.17,25,214.66
2024-10-08 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1422,Personal Care,Cosmetics,156.06,19.15,2,False,82500,85,118,0.827,1.3,8,1198.56,14,160.45
2024-10-09 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1286,Home Essentials,Storage,152.69,10.29,1,False,82500,89,267,0.827,1.3,13,1925.38,29,155.26
2024-10-09 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0483,Personal Care,Cosmetics,209.39,22.44,11,False,50000,58,85,0.827,1.3,7,1319.18,10,202.25
2024-10-09 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P0825,Personal Care,Healthcare,137.24,22.58,10,False,40000,59,123,0.827,1.3,8,1097.9,28,136.97
2024-10-09 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0596,Home Essentials,Kitchen,224.99,10.29,5,False,50000,64,304,0.827,1.3,18,3887.76,14,216.68
2024-10-10 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1585,Home Essentials,Cleaning,61.22,16.24,12,False,82500,92,173,0.827,1.3,14,822.76,12,64.04
2024-10-10 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1766,Home Essentials,Kitchen,212.53,10.74,14,True,50000,69,152,0.827,1.3,8,1632.25,7,221.95
2024-10-10 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P0941,Personal Care,Cosmetics,106.32,18.43,0,False,40000,61,79,0.827,1.3,5,494.4,28,105.53
2024-10-10 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0153,Personal Care,Hygiene,116.53,18.6,7,False,90000,74,135,0.827,1.3,12,1272.48,30,121.6
2024-10-11 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0293,Groceries,Staples,102.4,9.86,7,False,90000,80,502,0.827,1.3,32,3276.93,16,97.51
2024-10-11 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1259,Fresh Produce,Vegetables,113.62,19.11,2,False,82500,67,448,0.827,1.3,38,3842.68,24,115.23
2024-10-11 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0368,Home Essentials,Storage,150.99,12.69,7,False,90000,101,481,0.827,1.3,23,3021.32,9,150.25
2024-10-11 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P0904,Fresh Produce,Vegetables,37.81,17.33,4,True,40000,54,300,0.827,1.3,22,798.63,21,36.19
2024-10-11 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1857,Personal Care,Healthcare,274.14,18.42,0,False,50000,66,164,0.827,1.3,10,2357.61,21,260.9
2024-10-12 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P0840,Personal Care,Healthcare,116.93,16.6,8,True,40000,51,59,0.827,1.3,4,434.97,16,111.44
2024-10-12 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0168,Home Essentials,Cleaning,206.3,17.34,9,False,90000,69,414,0.827,1.3,25,4693.26,12,197.61
2024-10-12 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1938,Home Essentials,Kitchen,140.31,16.23,11,False,50000,79,184,0.827,1.3,18,2348.77,25,138.54
2024-10-12 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1865,Home Essentials,Storage,78.16,18.64,2,False,50000,89,338,0.827,1.3,17,1169.24,16,77.15
2024-10-12 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0450,Groceries,Beverages,44.17,10.31,5,False,50000,57,254,0.827,1.3,20,750.82,25,44.77
2024-10-12 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0764,Fresh Produce,Dairy,62.86,18.57,7,False,50000,69,217,0.827,1.3,21,1122.0,9,62.14
2024-10-13 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1995,Fresh Produce,Dairy,107.81,14.72,13,False,50000,64,250,0.827,1.3,20,1875.9,10,111.18
2024-10-13 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1646,Fresh Produce,Dairy,45.74,19.01,8,False,50000,71,408,0.827,1.3,31,1290.46,10,45.57
2024-10-13 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1370,Groceries,Beverages,61.38,11.13,2,False,82500,69,399,0.827,1.3,22,1147.78,11,61.44
2024-10-13 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0625,Personal Care,Hygiene,269.78,24.21,2,False,50000,83,112,0.827,1.3,10,2616.89,21,273.69
2024-10-14 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P0999,Home Essentials,Storage,227.18,15.3,15,False,40000,48,245,0.827,1.3,16,3198.69,24,235.26
2024-10-14 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1466,Home Essentials,Storage,59.51,16.02,6,False,82500,88,350,0.827,1.3,17,1011.6,20,58.9
2024-10-14 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P0977,Home Essentials,Cleaning,62.87,19.69,10,True,40000,61,178,0.827,1.3,15,811.04,7,60.56
2024-10-14 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0729,Groceries,Snacks,63.2,12.05,15,False,50000,68,196,0.827,1.3,14,840.62,14,60.74
2024-10-14 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0082,Groceries,Beverages,174.81,12.52,8,False,90000,77,667,0.827,1.3,35,6118.28,13,169.08
2024-10-14 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P0894,Home Essentials,Kitchen,190.84,15.05,4,False,40000,49,191,0.827,1.3,14,2377.86,29,186.97
2024-10-14 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1216,Personal Care,Healthcare,275.46,24.64,7,True,82500,91,71,0.827,1.3,9,2107.29,23,272.49
2024-10-15 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1988,Personal Care,Cosmetics,87.44,23.75,13,False,50000,88,158,0.827,1.3,10,848.15,23,89.27
2024-10-15 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1959,Groceries,Staples,27.57,9.74,10,False,50000,70,180,0.827,1.3,11,269.93,20,26.29
2024-10-15 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0514,Fresh Produce,Fruits,114.68,12.2,12,True,50000,83,613,0.827,1.3,33,3670.8,9,119.11
2024-10-15 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P1067,Fresh Produce,Fruits,64.84,15.48,0,True,40000,50,478,0.827,1.3,26,1652.21,15,66.13
2024-10-15 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0279,Fresh Produce,Dairy,110.96,13.39,10,True,90000,84,459,0.827,1.3,34,3659.44,21,106.16
2024-10-16 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0577,Personal Care,Healthcare,109.99,23.42,13,True,50000,65,77,0.827,1.3,9,890.95,7,108.42
2024-10-16 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1611,Personal Care,Cosmetics,90.67,24.02,15,True,50000,86,207,0.827,1.3,10,879.48,26,86.98
2024-10-16 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P0873,Home Essentials,Kitchen,222.59,18.71,15,False,40000,49,184,0.827,1.3,9,1943.25,17,222.95
2024-10-16 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1247,Fresh Produce,Fruits,31.92,15.85,4,False,82500,93,464,0.827,1.3,32,888.65,21,31.35
2024-10-17 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0223,Home Essentials,Kitchen,142.55,14.08,12,False,90000,92,360,0.827,1.3,18,2540.17,9,135.75
2024-10-17 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1875,Personal Care,Healthcare,208.61,16.23,10,False,50000,68,196,0.827,1.3,14,2862.19,23,217.07
2024-10-17 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0541,Groceries,Beverages,38.63,8.99,5,False,50000,81,309,0.827,1.3,29,1064.23,10,39.94
2024-10-17 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0131,Fresh Produce,Dairy,57.44,12.36,10,False,90000,103,723,0.827,1.3,44,2426.14,28,56.49
2024-10-17 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P0879,Home Essentials,Storage,246.61,10.73,12,True,40000,51,156,0.827,1.3,9,2152.9,27,256.03
2024-10-18 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1687,Fresh Produce,Vegetables,115.64,13.22,15,False,50000,88,592,0.827,1.3,29,2850.55,9,114.73
2024-10-18 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0170,Personal Care,Cosmetics,210.95,23.26,6,False,90000,82,304,0.827,1.3,18,3759.12,10,207.83
2024-10-18 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1720,Fresh Produce,Fruits,31.38,15.31,6,False,50000,86,295,0.827,1.3,33,983.79,26,32.25
2024-10-19 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1728,Personal Care,Hygiene,91.68,16.25,9,False,50000,81,109,0.827,1.3,6,478.56,12,87.25
2024-10-19 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P0918,Personal Care,Cosmetics,156.19,20.46,4,True,40000,49,154,0.827,1.3,9,1237.0,14,161.09
2024-10-19 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0459,Home Essentials,Storage,132.22,19.77,7,False,50000,76,154,0.827,1.3,14,1777.07,15,136.49
2024-10-19 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1798,Home Essentials,Storage,140.17,10.64,4,False,50000,62,140,0.827,1.3,11,1433.92,12,135.4
2024-10-19 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1584,Personal Care,Cosmetics,119.27,17.25,4,False,82500,86,175,0.827,1.3,15,1556.51,11,119.59
2024-10-19 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0516,Groceries,Snacks,199.58,11.13,1,False,50000,76,442,0.827,1.3,23,3901.71,27,201.04
2024-10-20 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1411,Fresh Produce,Fruits,60.31,18.25,0,False,82500,72,172,0.827,1.3,22,1141.03,12,63.2
2024-10-20 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0235,Personal Care,Hygiene,203.21,15.23,1,False,90000,82,243,0.827,1.3,19,3436.26,21,200.08
2024-10-21 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1746,Personal Care,Hygiene,237.84,15.92,8,False,50000,77,215,0.827,1.3,13,2875.53,28,240.77
2024-10-21 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0724,Fresh Produce,Fruits,90.18,19.03,0,False,50000,72,632,0.827,1.3,35,2998.42,28,87.06
2024-10-21 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0061,Home Essentials,Cleaning,249.87,14.89,0,True,90000,93,110,0.827,1.3,12,2998.45,13,259.32
2024-10-21 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0662,Groceries,Staples,187.13,13.82,10,False,50000,81,186,0.827,1.3,16,2754.51,29,186.98
2024-10-21 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1354,Home Essentials,Storage,198.57,16.04,10,True,82500,75,113,0.827,1.3,14,2474.16,18,193.0
2024-10-21 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0283,Groceries,Staples,44.14,9.52,14,False,90000,80,226,0.827,1.3,19,754.79,24,45.63
2024-10-21 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1906,Home Essentials,Cleaning,141.72,17.1,7,False,50000,89,146,0.827,1.3,12,1632.62,14,137.8
2024-10-22 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0650,Fresh Produce,Vegetables,35.14,12.38,5,False,50000,80,482,0.827,1.3,29,927.24,17,34.86
2024-10-22 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P1136,Fresh Produce,Fruits,97.06,13.06,0,False,40000,53,353,0.827,1.3,18,1677.19,28,92.93
2024-10-22 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0513,Personal Care,Cosmetics,151.96,21.0,14,False,50000,65,245,0.827,1.3,14,1999.73,17,155.13
2024-10-22 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1982,Home Essentials,Kitchen,116.34,13.68,2,False,50000,87,129,0.827,1.3,16,1786.93,14,115.97
2024-10-22 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0182,Personal Care,Cosmetics,143.2,20.07,10,True,90000,94,108,0.827,1.3,7,972.33,8,139.93
2024-10-22 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1262,Groceries,Staples,55.23,9.18,8,False,82500,75,153,0.827,1.3,20,983.17,10,55.11
2024-10-22 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P0801,Home Essentials,Storage,147.1,10.55,10,True,40000,58,181,0.827,1.3,12,1694.59,19,142.78
2024-10-22 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1438,Groceries,Snacks,145.32,8.0,9,False,82500,66,429,0.827,1.3,28,3458.56,22,152.03
2024-10-22 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0055,Groceries,Staples,140.03,10.59,1,True,90000,94,253,0.827,1.3,29,3939.07,11,143.33
2024-10-22 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0654,Groceries,Snacks,157.18,10.55,0,False,50000,72,556,0.827,1.3,31,4823.95,22,152.21
2024-10-23 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P0956,Home Essentials,Storage,212.86,11.89,8,False,40000,52,283,0.827,1.3,15,2873.66,27,217.51
2024-10-23 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1245,Fresh Produce,Fruits,65.24,12.91,0,False,82500,68,420,0.827,1.3,34,2173.69,21,64.04
2024-10-23 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1409,Groceries,Snacks,30.72,14.12,15,False,82500,87,238,0.827,1.3,15,456.19,8,29.54
2024-10-23 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1815,Home Essentials,Cleaning,136.76,16.93,10,False,50000,73,118,0.827,1.3,13,1600.14,14,138.47
2024-10-23 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0742,Home Essentials,Storage,49.63,16.39,11,False,50000,63,104,0.827,1.3,11,496.84,26,48.72
2024-10-23 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0714,Home Essentials,Kitchen,65.74,14.45,9,False,50000,83,247,0.827,1.3,20,1262.13,9,63.93
2024-10-23 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1373,Groceries,Snacks,105.1,13.74,5,False,82500,87,214,0.827,1.3,23,2151.4,23,110.1
2024-10-24 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1992,Fresh Produce,Vegetables,133.98,19.0,6,True,50000,72,346,0.827,1.3,24,2990.42,7,136.78
2024-10-24 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P1063,Personal Care,Healthcare,239.95,23.38,11,False,40000,45,85,0.827,1.3,10,2183.53,11,229.76
2024-10-24 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1964,Groceries,Staples,158.77,13.84,8,False,50000,65,155,0.827,1.3,16,2286.23,25,163.05
2024-10-24 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1266,Personal Care,Hygiene,168.64,16.27,10,False,82500,87,114,0.827,1.3,12,1963.01,23,173.72
2024-10-24 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1506,Personal Care,Cosmetics,279.79,24.35,12,False,82500,82,130,0.827,1.3,7,1743.1,18,293.49
2024-10-24 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1831,Fresh Produce,Dairy,130.68,17.57,7,False,50000,69,467,0.827,1.3,24,3042.29,20,130.39
2024-10-24 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1480,Personal Care,Healthcare,264.31,17.49,5,True,82500,88,192,0.827,1.3,11,2558.54,22,255.41
2024-10-24 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P0919,Groceries,Beverages,26.42,12.27,4,True,40000,52,177,0.827,1.3,23,516.53,9,25.71
2024-10-25 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1883,Groceries,Beverages,32.8,14.21,12,False,50000,70,252,0.827,1.3,12,346.34,7,32.28
